review,sentiment,dissatisfaction
"not the same with the description be honest po mga seller kace hindi pinupulot ang pera even it is small amount. hindi naka bubble wrap kaya medyo baliko. it's not legit photochromic. as you can see in my photos and videos, there are no changes when it's exposed to sunlight..",1,
sabi nyo rechargable i expect na machacharge ko sya. tas magagamit ko ng di nakasaksak. ok lang sana kung walang battery. kaso maglagay man ako ng battery wala padin talab since wala sya power supply sa battery. di pa maayos packaging. hay naku.,1,
ang layo ng amoy sa binibili kong strawberry champagne not satisfied.. kaamoy ng bambini na pink.,1,
0 am pangit walang sticker ndi pa responsive ung seller green bnli q pero ung takip blue ee di wow pag may nega comments talaga dpt ndi na tinatangkilik ehh kaka disspoint,1,
"isa lang nagana please pa refund po iisa lang gumagana umiilaw lang sya pero ndi mag play sound iisa lang gumagana,parefund naman masasayang lang kase pag ndi ko ginamit",1,
first time ko mag order sa shop nato nabasa ko ang mga feedback ok nmn kaya na paorder ako kaso.. super disappointed ako dahil nang dumating ang item same na kaliwa.. nakakainis tlaga pano ko to gamitin.. hayzz. sana nmn pakicheck ng maayos if tama na ang item,1,
im so disappointed to the product and specially to the seller. why?? because i ordered 6 items pero nung dumating sakin 5 lang. atska mali rin yung mga shades na nakalagay. yung tan na orange ang shades pero pink pala. hayssst,1,
hindi matched yung color na binigay ibang iba dun sa color chart.,1,
sayang pera ko sira ang phone hindi maka receive ng calls and text tapos kapag tinggal pag charge automatic lowbat,1,
so disappointed seller! kanina lng dineliver to tuwang tuwa pa namn ako ksi sobra lakas ng ilaw at fan dko ineexpect n sayang lng ung pera ko d2 ksi di nagcharge at wala bakal ung battery ang masaklap p d2 nilagy ko n knina ng order received,1,
"masakit sa ulo ung amoy, iba sa ariana grande cloud ang amoy na nabili ko dati",1,
"super disappointed! i ordered blue/pink but blue/orange arrived. huhu. hassle na ireturn. orange is never my color, i don't like orange not my fave. kahit man lng violet ang maling pinadala okay pa. my faves are blue, pink and purple and never orange.",1,
ano ba naman yan? next time seller pakiayos naman ng mga items nyo! tss.,1,
"not worth it, mali ung item na dumating, 2liter order q ang dumating 1,100 liter lng, dalawa pa nmn din bili",1,
di ito yung original creation spa.. kasi yung original meron syang strong scent na talagang nakakatulong sakin makatulog. sorry pero dissapointed ako akala ko kc ito na yung original.,1,
okay sana kso ung order ku nung una ayaw nila irefund ang hirap nila mgrefund .. di nmn aku mggalit kung ntanggap ku item ei kahit ibalik ku item nyu dina pwede ksi order din lng skin un . ung akala mu na tumubo ka nalugi kpa feeling ku sadya,1,
"cheap magkaibang size ang dumating. kahit na mura lang ito, sana naman they send the right order. how am i suppose to wear this? di pareho ng sukat tsk, isang 38, and other one is 39",1,
"antagal nanga nadeliever, my sira pa, pati mga charger local. hard touch pa",1,
mabilis napaship pero hindi ko nagustuhan yung sa pajama. nagsend si seller ng pic bago niya ship. napansin ko parang pare pareho design. message ko siya pero sabi iba iba daw. pagdating 4pcs 2designs lng. 2pcs per design.nakakadisappoint kase sakin lahat,1,
"pagkarating dito samin i was excited, then pagbukas ko may oily texture agad na sumalubong. i'm not satisfied to my order, may pagka amoy alcohol yung scent kasi, hindi ko bet for me ha",1,
"di nasunod ang gusto ko sorry seller but i gave you 1star for making me so much disappointed , ngaun lang ako nakapag bigay ng 1star ever. so much favorite ko ang purple thats why i choose purple blue color but you gave me grey the worst color of me.",1,
not good hindi sya samsung.. hindi rin original.. kaya mura.. pero sana palitan yung nakalagay na 2022 samsung new arrival tablet adroid.. pangit nang graphics..,1,
"deffective siya,one side lang ng fan ang gumagana tapos d naman nagflicker kapag inacharge, sayang ang ibinayad ko ang hirap p naman kitain ng pera..sana bago nyoishipout chk nyo muna kung ok yong parcel",1,
seller doesnt response on chat will not order again and kulang yung mga accesories wala syang supporter,1,
ibang color at design ang pinadala,1,
defective product arrived. hindi magamit at all,1,
hindi ganun ka tibay the worst is nasira siya habang ginagamit lang.nawalan ng sounds yung sa right,1,
manipis ang tela nung january 20 ko pa inorder ngayong february 3 lang dumating.. d agad shinip ng seller.. d pa nagrereply.. i will not order again!,1,
ang liit nang sizes po! kahit 40-41 ang liit size ko talaga 40 pero di kasya!,1,
"0 pinadalhan ako ng defective na unit. ilang araw kami nagtry mag troubleshoot. bumili pa ako ng bagong sim card. wala din. since nakailang araw, di na marefund. tapon pera to. not recommended!!",1,
"pangit ang quality, madaming gasgas at kunwari naka sealed at may note na nacheck na ang items at working good . yun pala sira.",1,
will not order again will not order again will not order again ....panget yung paa nia.....mabilis mabali...at kulng pa ng piyesas na screw,1,
"ok ndi marunong sumunod sa kulay ung seller, first order ko pink, dumating black, umordrr ako ulet ng pink, dumating parang red, yung last pic ung order ko s ibang shop, buti p un binabasa tlga kung anong kulay ung order ng customer",1,
panget yung product! maliit sa ordinaryong sticker wallpaper! not recommended,1,
not worth napakabagal ung number 1 2 at 3 pare parehas lang naman ng lakas at napakahina jusko sayang pera sa inyo if meron lng negative 1,1,
ayos ah isang araw lang ang naorder ko sa inyo na keypad phone. hapon ko ginamit tapos pagka gising ng umaga kala ko lobat kasi naka off kya chinarge ko tpos after ilang minutes sinubukan ko iopen ayaw na.. sino ba naman matutuwa sayang lang pera ko. kainis 1st time,1,
"galawang scam? ""we guarantee that the minimum value of the product you obtain is not less than ₱799 (randomly selected prizes, smartphone, tv, laptop etc.)."" earphones, p799.00?",1,
size 38 ako ha pero binili ko size 40 na.. jusko napakaliit talaga ng sizes nila.. second time ko na to tamang size binili ko nung una napaka liit sakin.. dis time nilakihan ko na maliit parin. jusko anu bang measurement meron kayo ha?,1,
item is not sticky. poor quality. will not order again. ang dami ko pa naman inorder sayang pera,1,
"okay nagorder ako nito kasi sira na ung earphones ko, matagal syang dumating and i needed a new one immediately. pagdating di nagana ung right pair i dont know why. i was expecting a good sound as well pero hindi sya ganon ka high quality. ",1,
"wag kayo bibili sa shop na to, obviously naman na sira ung item pero pinadala parin nila. bogus seller. pano pa magagamit ung item kung sira. sana icheck muna mabuti before ipadala!",1,
dalawa inorder ko for my twins and im very dissapointed... mahina ang hangin. ung isa ayaw umandar kpg hindi cia naka charge. nakakaloka! sayang pera ko!!!!,1,
"nung una kong umorder ang ganda ng packaging,naka bubble wrap pa next order q,napaka poor ng pagkakapack clips po yung inorder ko kya napaka fragile din po non,akala ko jackpot na ko sa shop na to,kasi tuwa nung mga una q napa order ng clip,ngayon pano q pa to mabebenta,lugi",1,
"not satisfied, dalwang wire ni order ko yung isang wire di gumagana .. and di sya fast charger . but thankyou sa rider",1,
"nakaka tanggal nman nang balahibo nang pusa at ibang dumi bsta d lang mabigat, maliit kasi xa. 2 star kasi walang indicator kapag nka charge xa, hay nku!!",1,
not good 2weeks lng nagamit wala nah bumigay na sya..sayang lng pera .,1,
ayaw po gumana tas may problem sa paglagyan ng battery. why naman ganun,1,
tbh pangit po. di po photochromic hehehe di pa nga nabilad sa araw nag dadark na matagal dumating.,1,
"yung picture ng product neck fan ay hindi po katulad ng pinadala same color po pero maliit, hindi nag charge, meron discolor at walang air sa nape area puro side lang.. ive ask seller to change item sagot nya charge ko daw 5 hours ayaw nga po eh... hwag",1,
"gray order ko, maroon pinadala niyo.",1,
not working sira yung payong sayang pera ayaw bumukas,1,
"did not receive item, hndi nagrereply ang seller.. hinihingi ko n ibalio pera ko o ideliver p dn dahil wala ako nareceive pero mukang pera ata ang seller.. wag kayong umorder sa seller na ito.. bogus. baka magsisi kayo. sana matakot kayo sa ginagawa niyong panloloko",1,
okay sana kaso i'm very disappointed dahil yung ibang sinulid tas tas na d manlang chineck ni seller if okay ba yung mga sinulid grabi naman po,1,
mali ung binigay ni seller 2liter ung order ko eh mali nmn ung size na pinadala...,1,
kulang kulang binibigay pakiaayos naman sa susunod seller nakakainis ka 2beses nako nag oorder sayo na kulang parin ang item paulet ulet na una okey na nabalik nyona ang peyment galing vouncher tpos gunamitko ulet sa shop nyo kulang nanaman ang dumating kahit kompleto ang bayad konakakadismaya 50plus lang yan,1,
iba ang natanggap ko sa inorder ko suitable kasi yung inorder ko as a gift to my friends and babae sila tas nagbigay ng dark color eh ayaw nila nun. dapat sinabi nalang nila na di available yung kulay para makapili ng iba pa.,1,
"basag ang mirror, ung sealer d gumagana",1,
"6/10 nakakainis ,mali parehas binigay na order ko yung 2l naging 1100ml nalang. anyari budol is real seller? sana nag chat ka manlang or nag send ng photo ng items. magbabayad ka ng tama pero ibibigay sayo maling items.",1,
isang araw lang nagamit hnd na agad gumagana. hnd nabagsak or naubusan ng battery. hnd na masoli kc natapon na yung barcode and packaging. seller is not responding,1,
light weight. how does this help if wala naman suction. such a waste of hard earned moneywould there be any replacement for this?,1,
dark colors large pero dalawa doon parang medium size samantalang ung apat maluwag sira agad isang araw palang not worth it,1,
0/10 not worth it!!! parang tubig na nilagyan lang ng alcohol. ansakit pa sa ulo ng amoy.,1,
"i'm so dissapointed to this product,plum yung order ko so akala ko dark color, pero yung dumating pink na ewan. di bumagay, tapus akala ko din ,matagal mawala or matanggal. pero ibabad mo n 30 mins sa lips mo, but still nabura parin.expectation vs. reality..",1,
not worth it! sira yung pag bukas ko. marami pa magandang small umbrellas at this price na automatic.,1,
"wala man lng kathrill thrill, pareprehong items sinend ng seller d man lng iniba iba tpos magkkasama pa sa iisang pouch ok lng sana kng magkkaiba size kaso sya at sya prin.. wasting money",1,
masyadong n disappoint ang bunso q at di gumgana ang knya...please po pki ausin po ang product nyo at nkkaawa ang mga bata n xcited mkuha ang parcel nila tpos ganun ang dadating...,1,
sira po yung item cinancel pa yung refund! wag na kayo oorder dito!pareport na lanf po nung shop,1,
"disappointed, palpak ang delivered item. sabi may white light. pagpinindot mo sa remote control ang white, colored light ang umiilaw. be honest seller, inform your buyer",1,
wag na wag nakau bibili dito dami ko panaman order nakaka dismaya iba kulay binigay.scam is real..mas okay bumili nalang sa mall para sure kesa masayang lang pera,1,
0/10 kala ko oil base nag tatagal ang amoy di pala di tulad sa nabili ko sa hubby ko as in kahit 24hrs kapit padin ang amoy eto wala pang 1hr wala na,1,
i never expect na ganito lang to kaliit hindi ako nasayahan sa parcel ko,1,
"sobrang pangit, baliktad pa ung kabit ng isang salamin tsk waste of money wag kayonh bibili hindi rin sya nag change color pag nsa araw na just an ordinary glass,!!!!!",1,
not so good baliktad un lens tapos kahit nasisinagan ng araw hindi naman nagbabago un color.,1,
maganda sana tela... irereturn ko sana kaso nagbabagyuhan...napaka hassle sana bago iship icheck muna..nakakadissapoint..mali kulay nung dalawa light grey at skintone sana..tapos mali din size na binigay tatlong xl inorder ko pero isa lang tumama mali pa kulay yung dalawa medium sobrang sikip saken.,1,
mali mali pinadala ni seller nakaka disappoint ung baby bimb na order ko naging gloves big girl na po baby ko hndi na nya kailangan nang gloves sa sunod pakiayos pakicheck mabuti mga order namin ha!,1,
"maganda nmn, kaso sala ang order n dumating,, malaki order ko pero ang dniliver sakin ay maliit.. very dis appointed.. ung tama sana edeliver nyo nextym...",1,
d worth it yung almost 300 . mukang binili sa palengke,1,
super bad napaka pangit bumaon yung botton at napansin ko rin na yung pic ibang iba sa original yung original na iestrech sya pero yan hindi dapat nga 0 star eh kaso di pede,1,
sayang lang pera nyo dito. pag di gumana yung kaliwa di gagana yung kanan. pag gumana naman yung kaliwa di naman gagana yung kanan. sa madaling salita defective item. mas ok pa yung jbl ko na nabili ko lang sa halagang 200 pesos,1,
pink order ko tapos itim dumating. hays,1,
0 grabe seller wall paper hindi pang balot ng notebook aa nipis,1,
inorder to ng kapatid ko sa acc ko so ako yung nag receive para sakin hindi sya maganda kase pag nilagay mo parang wala lang,1,
"wala lagi lnh naghahang nakakainis naman sayang 1700 ko di cya ok gamitin hard touch saka ma log tas di pa maka fb mabagal sobrrraaa,,,, ok naman si seller walng poblema on pagkapack so far good condition cya,, yung mismong product ang not good china kasi",1,
"10 pero kung oorder kau ng ibang kulay , hndi din matutupad ni wala man lang pasabi ang seller. order ko white , pink ung binigay no choice basta makabenta hndi man lang nag iinform ung customer nila",1,
bad seller attitude gusto pabago ang review kahit honest review binigyan ako nang 1 star tapos yung rotating silicone nila di talaga nakakalinis,1,
